country,state,county,lat,lng,type,beds,population,year
US,FL,jackson,27.664827,-81.515754,ICU,0.144119,48571,2019
US,FL,jefferson,27.664827,-81.515754,ICU,0,14085,2019
US,FL,lafayette,27.664827,-81.515754,ICU,0,8684,2019
US,FL,lake,27.664827,-81.515754,ICU,0.484343,326215,2019
US,FL,lee,27.664827,-81.515754,ICU,0.201381,700165,2019
US,FL,leon,27.664827,-81.515754,ICU,0.209871,285890,2019
US,FL,levy,27.664827,-81.515754,ICU,0,39713,2019
US,FL,liberty,27.664827,-81.515754,ICU,0,8347,2019
US,FL,madison,27.664827,-81.515754,ICU,0,18518,2019
US,FL,manatee,27.664827,-81.515754,ICU,0.247564,363542,2019
US,FL,marion,27.664827,-81.515754,ICU,0.319974,343778,2019
US,FL,martin,27.664827,-81.515754,ICU,0.475215,155719,2019
US,FL,miami-dade,27.664827,-81.515754,ICU,0.219418,2702602,2019
US,FL,monroe,27.664827,-81.515754,ICU,0.182422,76745,2019
US,FL,nassau,27.664827,-81.515754,ICU,0,78435,2019
US,FL,okaloosa,27.664827,-81.515754,ICU,0.288475,197591,2019
US,FL,okeechobee,27.664827,-81.515754,ICU,0.198866,40228,2019
US,FL,orange,27.664827,-81.515754,ICU,0.300725,1290216,2019
US,FL,osceola,27.664827,-81.515754,ICU,0.202972,325168,2019
US,FL,palm beach,27.664827,-81.515754,ICU,0.281054,1426772,2019
US,FL,pasco,27.664827,-81.515754,ICU,0.333242,498136,2019
US,FL,pinellas,27.664827,-81.515754,ICU,0.293733,949842,2019
US,FL,polk,27.664827,-81.515754,ICU,0.222305,652256,2019
US,FL,putnam,27.664827,-81.515754,ICU,0.138055,72435,2019
US,FL,santa rosa,27.664827,-81.515754,ICU,0.095936,166778,2019
US,FL,sarasota,27.664827,-81.515754,ICU,0.291474,404839,2019
US,FL,seminole,27.664827,-81.515754,ICU,0.084584,449260,2019
US,FL,st. johns,27.664827,-81.515754,ICU,0.207434,226578,2019
US,FL,st. lucie,27.664827,-81.515754,ICU,0.230952,298763,2019
US,FL,sumter,27.664827,-81.515754,ICU,0,116754,2019
US,FL,suwannee,27.664827,-81.515754,ICU,0,43814,2019
US,FL,taylor,27.664827,-81.515754,ICU,0.268456,22350,2019
US,FL,union,27.664827,-81.515754,ICU,0,15300,2019
US,FL,volusia,27.664827,-81.515754,ICU,0.285351,518660,2019
US,FL,wakulla,27.664827,-81.515754,ICU,0,31586,2019
US,FL,walton,27.664827,-81.515754,ICU,0.441244,63457,2019
US,FL,washington,27.664827,-81.515754,ICU,0,24472,2019
